MSA GEOID,Core Based Statistical Area,Pollutant,Trend Statistic,Number of Trend Sites,Pollutant 1990,Pollutant 1991,Pollutant 1992,Pollutant 1993,Pollutant 1994,Pollutant 1995,Pollutant 1996,Pollutant 1997,Pollutant 1998,Pollutant 1999,Pollutant 2000,Pollutant 2001,Pollutant 2002,Pollutant 2003,Pollutant 2004,Pollutant 2005,Pollutant 2006,Pollutant 2007,Pollutant 2008,Pollutant 2009,Pollutant 2010,Pollutant 2011,Pollutant 2012,Pollutant 2013,Pollutant 2014,Pollutant 2015,Pollutant 2016,MSA,Population 1990,Population 1991,Population 1992,Population 1993,Population 1994,Population 1995,Population 1996,Population 1997,Population 1998,Population 1999,Population 2000,Population 2001,Population 2002,Population 2003,Population 2004,Population 2005,Population 2006,Population 2007,Population 2008,Population 2009,Population 2010,Density 1990,Density 1991,Density 1992,Density 1993,Density 1994,Density 1995,Density 1996,Density 1997,Density 1998,Density 1999,Density 2000,Density 2001,Density 2002,Density 2003,Density 2004,Density 2005,Density 2006,Density 2007,Density 2008,Density 2009,Density 2010
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",O3,4th Max,4,0.089,0.081,0.075,0.078,0.085,0.092,0.09,0.091,0.093,0.095,0.084,0.079,0.082,0.076,0.072,0.078,0.08,0.081,0.073,0.064,0.073,0.071,0.079,0.065,0.067,0.065,0.068,"Nashville, TN MSA",985026,1009654.5,1034283,1058911.5,1083540,1108168.5,1132797,1157425.5,1182054,1206682.5,1231311,1267173.3,1303035.6,1338897.9,1374760.2,1410622.5,1446484.8,1482347.1,1518209.4,1554071.7,1589934,241.8,247.85,253.9,259.95,266,272.05,278.1,284.15,290.2,296.25,302.3,300.02,297.74,295.46,293.18,290.9,288.62,286.34,284.06,281.78,279.5
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",PM10,2nd Max,2,78,68.5,61,69,70.5,67.5,59,66,53.5,60,62.5,56.5,48,52,44,53,48,55,37.5,32,40.5,33,31,28.5,31.5,42.5,34,"Nashville, TN MSA",985026,1009654.5,1034283,1058911.5,1083540,1108168.5,1132797,1157425.5,1182054,1206682.5,1231311,1267173.3,1303035.6,1338897.9,1374760.2,1410622.5,1446484.8,1482347.1,1518209.4,1554071.7,1589934,241.8,247.85,253.9,259.95,266,272.05,278.1,284.15,290.2,296.25,302.3,300.02,297.74,295.46,293.18,290.9,288.62,286.34,284.06,281.78,279.5
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",SO2,99th Percentile,1,90,95,75,75,65,75,65,105,61,61,42,39,27,24,25,26,20,25,17,13,14,12,12,13,13,7,2,"Nashville, TN MSA",985026,1009654.5,1034283,1058911.5,1083540,1108168.5,1132797,1157425.5,1182054,1206682.5,1231311,1267173.3,1303035.6,1338897.9,1374760.2,1410622.5,1446484.8,1482347.1,1518209.4,1554071.7,1589934,241.8,247.85,253.9,259.95,266,272.05,278.1,284.15,290.2,296.25,302.3,300.02,297.74,295.46,293.18,290.9,288.62,286.34,284.06,281.78,279.5
35220,"New Castle, IN",PM25,Weighted Annual Mean,1,,,,,,,,,,,13.6,13.6,13.7,13.4,11.9,15.7,11.1,13.1,11.4,10.7,11.9,10.5,9.1,9.4,9.9,8.1,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35220,"New Castle, IN",PM25,98th Percentile,1,,,,,,,,,,,31,31,30,31,27,37,27,32,25,21,31,25,21,21,26,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35260,"New Castle, PA",CO,2nd Max,1,4.4,3.7,3.4,2.9,3.7,4.3,3.5,3,2.4,2.5,1.9,2,1.8,1.8,1.9,1.5,2.2,1,0.7,1,1.7,1.5,1.6,0.9,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35260,"New Castle, PA",O3,4th Max,1,0.081,0.084,0.075,0.083,0.079,0.083,0.084,0.086,0.077,0.088,0.069,0.078,0.087,0.077,0.068,0.075,0.07,0.075,0.069,0.063,0.068,0.071,0.082,0.068,0.068,0.069,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35260,"New Castle, PA",SO2,99th Percentile,1,118,123,96,100,95,92,77,132,102,107,99,138,95,94,91,108,74,103,60,81,53,47,45,42,40,29,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35300,"New Haven-Milford, CT",PM25,Weighted Annual Mean,1,,,,,,,,,,,13.7,13.9,13.6,12.6,12.1,14.1,11.9,12,11.7,9.4,9.2,9.9,8.4,8.4,8.7,9,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35300,"New Haven-Milford, CT",PM25,98th Percentile,1,,,,,,,,,,,34,35,33,38,30,36,36,33,28,28,26,24,21,24,26,22,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35380,"New Orleans-Metairie, LA",NO2,Annual Mean,1,12,11,11,13,11,11,12,11,11,11,11,10,9,10,9,9,10,9,9,8,8,8,8,6,7,6,7,"New Orleans, LA MSA",1238816,1248707,1258598,1268489,1278380,1288271,1298162,1308053,1317944,1327835,1337726,1320729.8,1303733.6,1286737.4,1269741.2,1252745,1235748.8,1218752.6,1201756.4,1184760.2,1167764,536.6,522.29,507.98,493.67,479.36,465.05,450.74,436.43,422.12,407.81,393.5,393.6,393.7,393.8,393.9,394,394.1,394.2,394.3,394.4,394.5
35380,"New Orleans-Metairie, LA",NO2,98th Percentile,1,54,53,52,56,50,50,52,53,53,53,54,53,46,47,46,50,53,55,52,48,47,51,46,46,42,45,39,"New Orleans, LA MSA",1238816,1248707,1258598,1268489,1278380,1288271,1298162,1308053,1317944,1327835,1337726,1320729.8,1303733.6,1286737.4,1269741.2,1252745,1235748.8,1218752.6,1201756.4,1184760.2,1167764,536.6,522.29,507.98,493.67,479.36,465.05,450.74,436.43,422.12,407.81,393.5,393.6,393.7,393.8,393.9,394,394.1,394.2,394.3,394.4,394.5
35380,"New Orleans-Metairie, LA",O3,4th Max,5,0.079,0.072,0.075,0.077,0.081,0.085,0.078,0.078,0.084,0.086,0.09,0.077,0.071,0.082,0.075,0.076,0.078,0.078,0.07,0.072,0.074,0.073,0.07,0.064,0.068,0.067,0.066,"New Orleans, LA MSA",1238816,1248707,1258598,1268489,1278380,1288271,1298162,1308053,1317944,1327835,1337726,1320729.8,1303733.6,1286737.4,1269741.2,1252745,1235748.8,1218752.6,1201756.4,1184760.2,1167764,536.6,522.29,507.98,493.67,479.36,465.05,450.74,436.43,422.12,407.81,393.5,393.6,393.7,393.8,393.9,394,394.1,394.2,394.3,394.4,394.5
35380,"New Orleans-Metairie, LA",PM25,Weighted Annual Mean,2,,,,,,,,,,,13.2,12.7,11.4,11.6,11.2,12.7,13.5,10.2,9.3,8.6,9.4,9.2,8.7,7.5,7.8,7.7,6.5,"New Orleans, LA MSA",1238816,1248707,1258598,1268489,1278380,1288271,1298162,1308053,1317944,1327835,1337726,1320729.8,1303733.6,1286737.4,1269741.2,1252745,1235748.8,1218752.6,1201756.4,1184760.2,1167764,536.6,522.29,507.98,493.67,479.36,465.05,450.74,436.43,422.12,407.81,393.5,393.6,393.7,393.8,393.9,394,394.1,394.2,394.3,394.4,394.5
35380,"New Orleans-Metairie, LA",PM25,98th Percentile,2,,,,,,,,,,,33,26,22,24,27,29,30,22,19,18,18,21,19,17,17,20,13,"New Orleans, LA MSA",1238816,1248707,1258598,1268489,1278380,1288271,1298162,1308053,1317944,1327835,1337726,1320729.8,1303733.6,1286737.4,1269741.2,1252745,1235748.8,1218752.6,1201756.4,1184760.2,1167764,536.6,522.29,507.98,493.67,479.36,465.05,450.74,436.43,422.12,407.81,393.5,393.6,393.7,393.8,393.9,394,394.1,394.2,394.3,394.4,394.5
35620,"New York-Newark-Jersey City, NY-NJ-PA",CO,2nd Max,2,8,9.1,6.4,5.8,8.6,7,5.5,4.7,4.6,5.3,4.3,3.9,3.6,3.1,3.3,3.1,2.7,2.2,1.9,2,1.9,2,2.2,1.8,2,1.7,2,"New York--Northern New Jersey--Long Island, NY--NJ--CT--PA CMSA",18087251,18398512.4,18709773.8,19021035.2,19332296.6,19643558,19954819.4,20266080.8,20577342.2,20888603.6,21199865,20969589.4,20739313.8,20509038.2,20278762.6,20048487,19818211.4,19587935.8,19357660.2,19127384.6,18897109,2320.1,2290.96,2261.82,2232.68,2203.54,2174.4,2145.26,2116.12,2086.98,2057.84,2028.7,2108.43,2188.16,2267.89,2347.62,2427.35,2507.08,2586.81,2666.54,2746.27,2826
35620,"New York-Newark-Jersey City, NY-NJ-PA",NO2,Annual Mean,4,29,27,28,27,28,26,28,27,27,27,27,26,26,24,22,23,21,19,18,18,16,18,15,15,15,14,14,"New York--Northern New Jersey--Long Island, NY--NJ--CT--PA CMSA",18087251,18398512.4,18709773.8,19021035.2,19332296.6,19643558,19954819.4,20266080.8,20577342.2,20888603.6,21199865,20969589.4,20739313.8,20509038.2,20278762.6,20048487,19818211.4,19587935.8,19357660.2,19127384.6,18897109,2320.1,2290.96,2261.82,2232.68,2203.54,2174.4,2145.26,2116.12,2086.98,2057.84,2028.7,2108.43,2188.16,2267.89,2347.62,2427.35,2507.08,2586.81,2666.54,2746.27,2826
35620,"New York-Newark-Jersey City, NY-NJ-PA",NO2,98th Percentile,4,97,88,97,82,95,78,83,79,77,76,80,77,74,72,71,71,68,60,60,59,60,60,54,54,59,52,51,"New York--Northern New Jersey--Long Island, NY--NJ--CT--PA CMSA",18087251,18398512.4,18709773.8,19021035.2,19332296.6,19643558,19954819.4,20266080.8,20577342.2,20888603.6,21199865,20969589.4,20739313.8,20509038.2,20278762.6,20048487,19818211.4,19587935.8,19357660.2,19127384.6,18897109,2320.1,2290.96,2261.82,2232.68,2203.54,2174.4,2145.26,2116.12,2086.98,2057.84,2028.7,2108.43,2188.16,2267.89,2347.62,2427.35,2507.08,2586.81,2666.54,2746.27,2826
35620,"New York-Newark-Jersey City, NY-NJ-PA",O3,4th Max,10,0.101,0.106,0.091,0.098,0.092,0.106,0.09,0.102,0.093,0.102,0.09,0.094,0.103,0.089,0.08,0.091,0.087,0.086,0.081,0.072,0.081,0.081,0.079,0.071,0.069,0.075,0.073,"New York--Northern New Jersey--Long Island, NY--NJ--CT--PA CMSA",18087251,18398512.4,18709773.8,19021035.2,19332296.6,19643558,19954819.4,20266080.8,20577342.2,20888603.6,21199865,20969589.4,20739313.8,20509038.2,20278762.6,20048487,19818211.4,19587935.8,19357660.2,19127384.6,18897109,2320.1,2290.96,2261.82,2232.68,2203.54,2174.4,2145.26,2116.12,2086.98,2057.84,2028.7,2108.43,2188.16,2267.89,2347.62,2427.35,2507.08,2586.81,2666.54,2746.27,2826
35620,"New York-Newark-Jersey City, NY-NJ-PA",PM10,2nd Max,1,93,92,78,85,106,72,83,77,63,56,63,67,72,61,54,66,52,49,74,49,65,63,73,43,37,43,32,"New York--Northern New Jersey--Long Island, NY--NJ--CT--PA CMSA",18087251,18398512.4,18709773.8,19021035.2,19332296.6,19643558,19954819.4,20266080.8,20577342.2,20888603.6,21199865,20969589.4,20739313.8,20509038.2,20278762.6,20048487,19818211.4,19587935.8,19357660.2,19127384.6,18897109,2320.1,2290.96,2261.82,2232.68,2203.54,2174.4,2145.26,2116.12,2086.98,2057.84,2028.7,2108.43,2188.16,2267.89,2347.62,2427.35,2507.08,2586.81,2666.54,2746.27,2826
35620,"New York-Newark-Jersey City, NY-NJ-PA",PM25,Weighted Annual Mean,15,,,,,,,,,,,14.1,13.7,13.2,13.4,12.3,13.6,11.6,12.4,11.2,9.2,9,9.7,8.9,8.6,8.6,8.8,7.7,"New York--Northern New Jersey--Long Island, NY--NJ--CT--PA CMSA",18087251,18398512.4,18709773.8,19021035.2,19332296.6,19643558,19954819.4,20266080.8,20577342.2,20888603.6,21199865,20969589.4,20739313.8,20509038.2,20278762.6,20048487,19818211.4,19587935.8,19357660.2,19127384.6,18897109,2320.1,2290.96,2261.82,2232.68,2203.54,2174.4,2145.26,2116.12,2086.98,2057.84,2028.7,2108.43,2188.16,2267.89,2347.62,2427.35,2507.08,2586.81,2666.54,2746.27,2826
35620,"New York-Newark-Jersey City, NY-NJ-PA",PM25,98th Percentile,15,,,,,,,,,,,36,35,35,39,34,36,35,33,29,25,25,24,21,23,23,24,18,"New York--Northern New Jersey--Long Island, NY--NJ--CT--PA CMSA",18087251,18398512.4,18709773.8,19021035.2,19332296.6,19643558,19954819.4,20266080.8,20577342.2,20888603.6,21199865,20969589.4,20739313.8,20509038.2,20278762.6,20048487,19818211.4,19587935.8,19357660.2,19127384.6,18897109,2320.1,2290.96,2261.82,2232.68,2203.54,2174.4,2145.26,2116.12,2086.98,2057.84,2028.7,2108.43,2188.16,2267.89,2347.62,2427.35,2507.08,2586.81,2666.54,2746.27,2826
35620,"New York-Newark-Jersey City, NY-NJ-PA",Pb,rqmax,2,1.2,0.7,0.69,0.41,0.09,0.08,0.07,0.21,0.11,0.21,0.12,0.16,0.12,0.2,0.16,0.11,0.06,0.05,0.07,0.06,0.06,0.57,0.04,0.07,0.02,0.03,0.03,"New York--Northern New Jersey--Long Island, NY--NJ--CT--PA CMSA",18087251,18398512.4,18709773.8,19021035.2,19332296.6,19643558,19954819.4,20266080.8,20577342.2,20888603.6,21199865,20969589.4,20739313.8,20509038.2,20278762.6,20048487,19818211.4,19587935.8,19357660.2,19127384.6,18897109,2320.1,2290.96,2261.82,2232.68,2203.54,2174.4,2145.26,2116.12,2086.98,2057.84,2028.7,2108.43,2188.16,2267.89,2347.62,2427.35,2507.08,2586.81,2666.54,2746.27,2826
35620,"New York-Newark-Jersey City, NY-NJ-PA",SO2,99th Percentile,6,75,67,66,49,60,45,53,56,44,51,47,50,46,49,48,49,40,35,33,30,22,24,18,11,10,7,5,"New York--Northern New Jersey--Long Island, NY--NJ--CT--PA CMSA",18087251,18398512.4,18709773.8,19021035.2,19332296.6,19643558,19954819.4,20266080.8,20577342.2,20888603.6,21199865,20969589.4,20739313.8,20509038.2,20278762.6,20048487,19818211.4,19587935.8,19357660.2,19127384.6,18897109,2320.1,2290.96,2261.82,2232.68,2203.54,2174.4,2145.26,2116.12,2086.98,2057.84,2028.7,2108.43,2188.16,2267.89,2347.62,2427.35,2507.08,2586.81,2666.54,2746.27,2826
35660,"Niles-Benton Harbor, MI",PM25,Weighted Annual Mean,1,,,,,,,,,,,12.1,13.2,12.5,12.5,10.2,13.1,10.9,11.5,9.8,9,8.7,8.7,8.7,8,8.5,8.1,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35660,"Niles-Benton Harbor, MI",PM25,98th Percentile,1,,,,,,,,,,,30,32,31,34,29,34,28,33,25,22,23,21,22,17,20,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35700,"Nogales, AZ",PM10,2nd Max,1,108,149,147,108,95,107,104,93,158,184,116,112,115,162,109,205,168,133,150,116,84,109,72,87,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35700,"Nogales, AZ",PM25,Weighted Annual Mean,1,,,,,,,,,,,12.6,11,12.2,11.8,10.8,13.2,15.6,12.3,13.1,13.2,10.2,9.7,9.6,8.9,9.5,9,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35700,"Nogales, AZ",PM25,98th Percentile,1,,,,,,,,,,,34,26,25,35,25,33,56,28,36,30,32,27,26,27,29,27,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35840,"North Port-Sarasota-Bradenton, FL",O3,4th Max,2,0.075,0.073,0.073,0.078,0.079,0.076,0.075,0.08,0.09,0.084,0.084,0.084,0.072,0.079,0.082,0.076,0.077,0.074,0.072,0.063,0.069,0.073,0.063,0.066,0.062,0.062,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35840,"North Port-Sarasota-Bradenton, FL",PM25,Weighted Annual Mean,1,,,,,,,,,,,11,10,8.9,8.6,8.8,9.1,8.7,8,6.8,6.6,7,7,7.1,6,6.7,5.7,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35840,"North Port-Sarasota-Bradenton, FL",PM25,98th Percentile,1,,,,,,,,,,,30,28,24,18,20,20,20,21,16,18,14,16,18,16,18,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36260,"Ogden-Clearfield, UT",PM25,Weighted Annual Mean,2,,,,,,,,,,,11.9,11.9,12.6,8.5,12,9.2,8.9,10.3,8.9,9.4,8.8,8.4,7.9,10.7,7.3,7.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36260,"Ogden-Clearfield, UT",PM25,98th Percentile,2,,,,,,,,,,,51,51,56,27,57,28,27,42,38,37,46,40,27,48,31,30,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36420,"Oklahoma City, OK",NO2,Annual Mean,2,13,11,12,12,13,12,12,13,12,12,12,12,12,10,9,10,9,9,8,7,8,8,7,7,6,6,6,"Oklahoma City, OK MSA",958839,971289.7,983740.4,996191.1,1008641.8,1021092.5,1033543.2,1045993.9,1058444.6,1070895.3,1083346,1100310.1,1117274.2,1134238.3,1151202.4,1168166.5,1185130.6,1202094.7,1219058.8,1236022.9,1252987,225.7,228.64,231.58,234.52,237.46,240.4,243.34,246.28,249.22,252.16,255.1,252.32,249.54,246.76,243.98,241.2,238.42,235.64,232.86,230.08,227.3
36420,"Oklahoma City, OK",NO2,98th Percentile,1,59,59,55,60,60,60,59,63,63,63,57,55,59,55,54,53,55,52,54,45,47,55,60,46,46,43,45,"Oklahoma City, OK MSA",958839,971289.7,983740.4,996191.1,1008641.8,1021092.5,1033543.2,1045993.9,1058444.6,1070895.3,1083346,1100310.1,1117274.2,1134238.3,1151202.4,1168166.5,1185130.6,1202094.7,1219058.8,1236022.9,1252987,225.7,228.64,231.58,234.52,237.46,240.4,243.34,246.28,249.22,252.16,255.1,252.32,249.54,246.76,243.98,241.2,238.42,235.64,232.86,230.08,227.3
36420,"Oklahoma City, OK",O3,4th Max,3,0.078,0.08,0.074,0.072,0.081,0.086,0.079,0.081,0.09,0.08,0.082,0.08,0.078,0.079,0.074,0.077,0.083,0.074,0.072,0.073,0.071,0.082,0.08,0.071,0.068,0.067,0.066,"Oklahoma City, OK MSA",958839,971289.7,983740.4,996191.1,1008641.8,1021092.5,1033543.2,1045993.9,1058444.6,1070895.3,1083346,1100310.1,1117274.2,1134238.3,1151202.4,1168166.5,1185130.6,1202094.7,1219058.8,1236022.9,1252987,225.7,228.64,231.58,234.52,237.46,240.4,243.34,246.28,249.22,252.16,255.1,252.32,249.54,246.76,243.98,241.2,238.42,235.64,232.86,230.08,227.3
36420,"Oklahoma City, OK",PM25,Weighted Annual Mean,2,,,,,,,,,,,10.3,10.7,10.4,10.1,9.5,10.6,8.8,11.1,10.5,9.3,9,9.9,9.6,9.3,8.9,8.1,7.7,"Oklahoma City, OK MSA",958839,971289.7,983740.4,996191.1,1008641.8,1021092.5,1033543.2,1045993.9,1058444.6,1070895.3,1083346,1100310.1,1117274.2,1134238.3,1151202.4,1168166.5,1185130.6,1202094.7,1219058.8,1236022.9,1252987,225.7,228.64,231.58,234.52,237.46,240.4,243.34,246.28,249.22,252.16,255.1,252.32,249.54,246.76,243.98,241.2,238.42,235.64,232.86,230.08,227.3
36420,"Oklahoma City, OK",PM25,98th Percentile,2,,,,,,,,,,,26,26,29,24,26,28,21,25,23,19,17,23,19,20,22,19,17,"Oklahoma City, OK MSA",958839,971289.7,983740.4,996191.1,1008641.8,1021092.5,1033543.2,1045993.9,1058444.6,1070895.3,1083346,1100310.1,1117274.2,1134238.3,1151202.4,1168166.5,1185130.6,1202094.7,1219058.8,1236022.9,1252987,225.7,228.64,231.58,234.52,237.46,240.4,243.34,246.28,249.22,252.16,255.1,252.32,249.54,246.76,243.98,241.2,238.42,235.64,232.86,230.08,227.3
36540,"Omaha-Council Bluffs, NE-IA",O3,4th Max,2,0.053,0.061,0.061,0.048,0.059,0.066,0.058,0.058,0.062,0.074,0.061,0.054,0.062,0.062,0.069,0.07,0.07,0.064,0.058,0.058,0.061,0.058,0.072,0.06,0.06,0.058,0.062,"Omaha, NE--IA MSA",618262,628135.6,638009.2,647882.8,657756.4,667630,677503.6,687377.2,697250.8,707124.4,716998,731833.2,746668.4,761503.6,776338.8,791174,806009.2,820844.4,835679.6,850514.8,865350,322.6,319.3,316,312.7,309.4,306.1,302.8,299.5,296.2,292.9,289.6,280.53,271.46,262.39,253.32,244.25,235.18,226.11,217.04,207.97,198.9
36540,"Omaha-Council Bluffs, NE-IA",PM10,2nd Max,1,99,93,99,93,127,115,145,98,106,131,118,82,109,132,76,88,79,74,71,47,61,47,55,42,43,44,46,"Omaha, NE--IA MSA",618262,628135.6,638009.2,647882.8,657756.4,667630,677503.6,687377.2,697250.8,707124.4,716998,731833.2,746668.4,761503.6,776338.8,791174,806009.2,820844.4,835679.6,850514.8,865350,322.6,319.3,316,312.7,309.4,306.1,302.8,299.5,296.2,292.9,289.6,280.53,271.46,262.39,253.32,244.25,235.18,226.11,217.04,207.97,198.9
36540,"Omaha-Council Bluffs, NE-IA",PM25,Weighted Annual Mean,5,,,,,,,,,,,10.6,10.5,10.2,10.1,9.1,11,9.5,9.6,9.2,9.1,10.7,10.2,10.1,9.3,8.4,7.9,7.2,"Omaha, NE--IA MSA",618262,628135.6,638009.2,647882.8,657756.4,667630,677503.6,687377.2,697250.8,707124.4,716998,731833.2,746668.4,761503.6,776338.8,791174,806009.2,820844.4,835679.6,850514.8,865350,322.6,319.3,316,312.7,309.4,306.1,302.8,299.5,296.2,292.9,289.6,280.53,271.46,262.39,253.32,244.25,235.18,226.11,217.04,207.97,198.9
36540,"Omaha-Council Bluffs, NE-IA",PM25,98th Percentile,5,,,,,,,,,,,27,25,25,26,26,28,24,27,19,20,29,23,24,22,20,19,16,"Omaha, NE--IA MSA",618262,628135.6,638009.2,647882.8,657756.4,667630,677503.6,687377.2,697250.8,707124.4,716998,731833.2,746668.4,761503.6,776338.8,791174,806009.2,820844.4,835679.6,850514.8,865350,322.6,319.3,316,312.7,309.4,306.1,302.8,299.5,296.2,292.9,289.6,280.53,271.46,262.39,253.32,244.25,235.18,226.11,217.04,207.97,198.9
36740,"Orlando-Kissimmee-Sanford, FL",CO,2nd Max,1,4.2,2.5,3.3,3.3,2.7,2.7,2.4,2.8,2.4,2.2,2.4,2,2.5,1.5,1.6,1.8,1.5,1,1,1.2,1.3,1,1.1,1,1.5,1.2,1.2,"Orlando, FL MSA",1072748,1129929.3,1187110.6,1244291.9,1301473.2,1358654.5,1415835.8,1473017.1,1530198.4,1587379.7,1644561,1693546,1742531,1791516,1840501,1889486,1938471,1987456,2036441,2085426,2134411,422.7,427.54,432.38,437.22,442.06,446.9,451.74,456.58,461.42,466.26,471.1,485.35,499.6,513.85,528.1,542.35,556.6,570.85,585.1,599.35,613.6
36740,"Orlando-Kissimmee-Sanford, FL",NO2,Annual Mean,1,12,12,11,12,11,10,13,13,11,12,12,12,11,11,10,9,8,7,6,6,6,5,5,5,5,4,4,"Orlando, FL MSA",1072748,1129929.3,1187110.6,1244291.9,1301473.2,1358654.5,1415835.8,1473017.1,1530198.4,1587379.7,1644561,1693546,1742531,1791516,1840501,1889486,1938471,1987456,2036441,2085426,2134411,422.7,427.54,432.38,437.22,442.06,446.9,451.74,456.58,461.42,466.26,471.1,485.35,499.6,513.85,528.1,542.35,556.6,570.85,585.1,599.35,613.6
36740,"Orlando-Kissimmee-Sanford, FL",NO2,98th Percentile,1,63,59,55,57,45,52,56,54,50,58,59,54,49,51,48,45,46,43,38,38,40,33,35,34,36,25,29,"Orlando, FL MSA",1072748,1129929.3,1187110.6,1244291.9,1301473.2,1358654.5,1415835.8,1473017.1,1530198.4,1587379.7,1644561,1693546,1742531,1791516,1840501,1889486,1938471,1987456,2036441,2085426,2134411,422.7,427.54,432.38,437.22,442.06,446.9,451.74,456.58,461.42,466.26,471.1,485.35,499.6,513.85,528.1,542.35,556.6,570.85,585.1,599.35,613.6
36740,"Orlando-Kissimmee-Sanford, FL",O3,4th Max,3,0.081,0.07,0.081,0.081,0.079,0.075,0.074,0.078,0.091,0.081,0.08,0.078,0.076,0.075,0.075,0.083,0.08,0.074,0.069,0.064,0.069,0.075,0.071,0.063,0.062,0.06,0.063,"Orlando, FL MSA",1072748,1129929.3,1187110.6,1244291.9,1301473.2,1358654.5,1415835.8,1473017.1,1530198.4,1587379.7,1644561,1693546,1742531,1791516,1840501,1889486,1938471,1987456,2036441,2085426,2134411,422.7,427.54,432.38,437.22,442.06,446.9,451.74,456.58,461.42,466.26,471.1,485.35,499.6,513.85,528.1,542.35,556.6,570.85,585.1,599.35,613.6
36740,"Orlando-Kissimmee-Sanford, FL",PM10,2nd Max,1,45,45,45,32,34,34,67,37,67,34,38,41,30,28,29,33,34,38,30,27,34,30,30,24,29,39,29,"Orlando, FL MSA",1072748,1129929.3,1187110.6,1244291.9,1301473.2,1358654.5,1415835.8,1473017.1,1530198.4,1587379.7,1644561,1693546,1742531,1791516,1840501,1889486,1938471,1987456,2036441,2085426,2134411,422.7,427.54,432.38,437.22,442.06,446.9,451.74,456.58,461.42,466.26,471.1,485.35,499.6,513.85,528.1,542.35,556.6,570.85,585.1,599.35,613.6
36740,"Orlando-Kissimmee-Sanford, FL",PM25,Weighted Annual Mean,2,,,,,,,,,,,11.4,10.2,9.2,8.9,9.9,9.8,9.2,9.2,7.6,7.2,7.5,7.3,7.1,6,6.4,6,6.5,"Orlando, FL MSA",1072748,1129929.3,1187110.6,1244291.9,1301473.2,1358654.5,1415835.8,1473017.1,1530198.4,1587379.7,1644561,1693546,1742531,1791516,1840501,1889486,1938471,1987456,2036441,2085426,2134411,422.7,427.54,432.38,437.22,442.06,446.9,451.74,456.58,461.42,466.26,471.1,485.35,499.6,513.85,528.1,542.35,556.6,570.85,585.1,599.35,613.6
36740,"Orlando-Kissimmee-Sanford, FL",PM25,98th Percentile,2,,,,,,,,,,,29,23,21,19,24,24,18,25,17,16,14,17,19,15,16,14,14,"Orlando, FL MSA",1072748,1129929.3,1187110.6,1244291.9,1301473.2,1358654.5,1415835.8,1473017.1,1530198.4,1587379.7,1644561,1693546,1742531,1791516,1840501,1889486,1938471,1987456,2036441,2085426,2134411,422.7,427.54,432.38,437.22,442.06,446.9,451.74,456.58,461.42,466.26,471.1,485.35,499.6,513.85,528.1,542.35,556.6,570.85,585.1,599.35,613.6
36740,"Orlando-Kissimmee-Sanford, FL",SO2,99th Percentile,1,22,26,28,40,32,25,28,23,34,33,26,29,16,13,12,12,12,10,8,8,7,5,5,3,7,3,2,"Orlando, FL MSA",1072748,1129929.3,1187110.6,1244291.9,1301473.2,1358654.5,1415835.8,1473017.1,1530198.4,1587379.7,1644561,1693546,1742531,1791516,1840501,1889486,1938471,1987456,2036441,2085426,2134411,422.7,427.54,432.38,437.22,442.06,446.9,451.74,456.58,461.42,466.26,471.1,485.35,499.6,513.85,528.1,542.35,556.6,570.85,585.1,599.35,613.6
